1.774060440063476562e+02 3.591719055175781250e+02 2.501170539855957031e+02 3.270000000000000000e+02
4.765944671630859375e+02 2.146739959716796875e+02 1.087123870849609375e+02 3.003000000000000000e+03
5.754535675048828125e+01 1.858448982238769531e+02 2.332046890258789062e+02 1.885000000000000000e+03
1.488841056823730469e+02 2.820602035522460938e+02 1.080629825592041016e+02 2.642000000000000000e+03
2.586393547058105469e+02 1.952450561523437500e+02 2.641681480407714844e+02 4.420000000000000000e+02
5.404039382934570312e+01 3.262951660156250000e+02 2.809035491943359375e+02 1.001000000000000000e+03
2.042844390869140625e+02 1.211483955383300781e+02 1.904976463317871094e+02 3.266000000000000000e+03
3.130302429199218750e+02 1.510116481781005859e+02 9.624613761901855469e+01 1.515000000000000000e+03
3.305158233642578125e+02 2.965019798278808594e+02 1.783848953247070312e+02 1.254000000000000000e+03
4.872865295410156250e+02 3.419715118408203125e+02 1.301179313659667969e+02 1.468000000000000000e+03
3.171549224853515625e+02 1.389515972137451172e+02 2.591036987304687500e+02 1.664000000000000000e+03
4.380289459228515625e+02 3.584824371337890625e+02 2.516798019409179688e+02 1.079000000000000000e+03
3.029068756103515625e+02 2.780482482910156250e+02 4.345029830932617188e+01 1.261000000000000000e+03
2.064127540588378906e+02 2.146028518676757812e+02 1.205904674530029297e+02 1.643000000000000000e+03
2.318993377685546875e+02 1.245012474060058594e+02 1.292191314697265625e+02 8.610000000000000000e+02
5.008318328857421875e+02 3.344213104248046875e+02 2.147233009338378906e+02 1.170000000000000000e+03
9.569959640502929688e+01 3.618053054809570312e+02 2.059367370605468750e+02 2.274000000000000000e+03
2.054104995727539062e+02 3.013412284851074219e+02 2.174933624267578125e+02 1.914000000000000000e+03
3.987337875366210938e+02 1.179285526275634766e+02 1.752111434936523438e+02 3.600000000000000000e+02
1.161061477661132812e+02 3.128000259399414062e+02 3.247222900390625000e+02 2.800000000000000000e+02
4.885946655273437500e+02 2.240496444702148438e+02 1.870191574096679688e+02 1.606000000000000000e+03
2.704234504699707031e+02 2.387520217895507812e+02 1.975178527832031250e+02 6.140000000000000000e+02
1.675001907348632812e+02 5.808549880981445312e+01 2.949266052246093750e+02 1.674000000000000000e+03
4.327020263671875000e+02 2.679495429992675781e+02 6.472495079040527344e+01 1.245000000000000000e+03
2.119233512878417969e+02 3.049750328063964844e+02 4.660359859466552734e+01 3.820000000000000000e+02
4.047761535644531250e+02 2.885881614685058594e+02 2.295609474182128906e+02 1.049000000000000000e+03
8.951539993286132812e+01 2.314323425292968750e+02 1.484223937988281250e+02 7.200000000000000000e+01
3.800174713134765625e+01 2.480601119995117188e+02 2.491606521606445312e+02 9.600000000000000000e+02
5.754570007324218750e+01 1.501895523071289062e+02 3.103250503540039062e+02 2.774000000000000000e+03
1.045261001586914062e+02 1.297997474670410156e+02 2.093284606933593750e+02 1.655000000000000000e+03
2.900848770141601562e+02 2.027891540527343750e+02 6.695449829101562500e+01 1.220000000000000000e+02
2.320349502563476562e+02 2.819375419616699219e+02 1.469080257415771484e+02 8.230000000000000000e+02
3.577189636230468750e+02 3.325282287597656250e+02 1.307744026184082031e+02 3.680000000000000000e+02
2.599037933349609375e+02 9.674070358276367188e+01 2.027522468566894531e+02 3.145000000000000000e+03
1.995552444458007812e+02 3.015091133117675781e+02 1.464124107360839844e+02 2.860000000000000000e+03
2.090349960327148438e+02 7.336999893188476562e+01 2.245400047302246094e+02 1.771000000000000000e+03
1.099250030517578125e+02 3.215900039672851562e+02 1.461199951171875000e+02 2.140000000000000000e+03
1.571562576293945312e+02 3.810636520385742188e+02 3.026919555664062500e+02 2.397000000000000000e+03
4.778078460693359375e+02 2.886886215209960938e+02 1.649560546875000000e+02 3.850000000000000000e+02
3.776437377929687500e+02 1.576111507415771484e+02 1.068447875976562500e+02 4.200000000000000000e+01
2.336190032958984375e+02 2.450000762939453125e+02 2.410136413574218750e+02 4.590000000000000000e+02
1.872070503234863281e+02 1.691926956176757812e+02 1.529884147644042969e+02 2.082000000000000000e+03
2.427799034118652344e+02 1.448507499694824219e+02 2.291064071655273438e+02 1.120000000000000000e+03
4.441275024414062500e+02 1.085424995422363281e+02 2.159600067138671875e+02 1.575000000000000000e+03
1.504759025573730469e+02 3.724852371215820312e+02 2.099459075927734375e+02 6.260000000000000000e+02
4.938327026367187500e+02 3.384158325195312500e+02 2.689104080200195312e+02 3.083000000000000000e+03
4.494755554199218750e+02 3.275354385375976562e+02 6.974770069122314453e+01 1.282000000000000000e+03
3.573200225830078125e+02 2.780550765991210938e+02 4.919779777526855469e+01 4.630000000000000000e+02
2.810534477233886719e+02 1.895114517211914062e+02 2.309745407104492188e+02 1.636000000000000000e+03
1.916450119018554688e+02 1.356299972534179688e+02 7.269999980926513672e+01 2.831000000000000000e+03
4.503854751586914062e+01 3.204888153076171875e+02 2.338103103637695312e+02 1.979000000000000000e+03
1.514546966552734375e+02 2.316435432434082031e+02 1.290324211120605469e+02 2.430000000000000000e+03
4.216799163818359375e+02 1.985528564453125000e+02 8.693553924560546875e+01 6.640000000000000000e+02
4.759414672851562500e+02 1.667831993103027344e+02 1.880342483520507812e+02 2.691000000000000000e+03
3.172643852233886719e+02 8.163309097290039062e+01 2.238023376464843750e+02 1.586000000000000000e+03
1.466482543945312500e+02 1.132195091247558594e+02 1.868724441528320312e+02 1.815000000000000000e+03
2.369649887084960938e+02 2.188249969482421875e+02 6.551750183105468750e+01 3.070000000000000000e+03
3.171975135803222656e+02 3.204772567749023438e+02 7.872100830078125000e+01 1.256000000000000000e+03
5.793455123901367188e+01 2.178544616699218750e+02 1.915510559082031250e+02 2.118000000000000000e+03
8.231935501098632812e+01 1.350869464874267578e+02 2.577046966552734375e+02 3.151000000000000000e+03
2.284350013732910156e+02 2.748699951171875000e+02 9.368499755859375000e+01 2.480000000000000000e+02
3.466073989868164062e+02 1.236688995361328125e+02 1.409910583496093750e+02 4.640000000000000000e+02
4.847296142578125000e+02 2.324110794067382812e+02 2.418869972229003906e+02 3.111000000000000000e+03
4.635174942016601562e+02 3.626374435424804688e+02 2.036697387695312500e+02 1.162000000000000000e+03
4.918321990966796875e+02 3.786626052856445312e+02 2.618269538879394531e+02 2.668000000000000000e+03
4.179373550415039062e+02 3.355883789062500000e+02 1.243787574768066406e+02 2.122000000000000000e+03
1.754504394531250000e+02 3.075128364562988281e+02 2.709357452392578125e+02 2.419000000000000000e+03
4.713530731201171875e+02 2.626655960083007812e+02 1.209195804595947266e+02 1.397000000000000000e+03
2.297449493408203125e+02 1.968581008911132812e+02 2.104045867919921875e+02 3.054000000000000000e+03
2.766900253295898438e+02 1.366617488861083984e+02 2.885302543640136719e+02 7.500000000000000000e+02
2.830196952819824219e+02 2.823861885070800781e+02 1.721366119384765625e+02 9.700000000000000000e+02
6.126964569091796875e+01 2.906510543823242188e+02 3.103918075561523438e+02 9.230000000000000000e+02
1.763031959533691406e+02 3.353224563598632812e+02 1.816648101806640625e+02 2.249000000000000000e+03
7.276494979858398438e+01 3.696232986450195312e+02 2.580715942382812500e+02 9.790000000000000000e+02
1.582202529907226562e+02 4.060908126831054688e+02 2.588536071777343750e+02 1.830000000000000000e+02
